label,channel,delta_entropy,theta_entropy,alpha_entropy,beta_entropy
0,F3-C3,0.011805892824028122,0.0058789590367932945,0.003628478420635067,0.010031798672013394
0,C3-P3,0.017950046562175727,0.00453139735145133,0.0029677458368229915,0.008262236739897849
0,P3-O1,0.2193166455779346,0.0913883170732228,0.018500514846121058,0.013735818001236997
0,Fp2-F8,0.022295218999201893,0.016248777574437923,0.005670532674331892,0.033751730081844844
0,F8-T4,0.01644302962196137,0.01603760917099439,0.009940210341957773,0.01922319101272539
0,T4-T6,0.007437832020930836,0.0038785676377226185,0.0049616251375831436,0.0087268182980332
0,T6-O2,0.025726880673197273,0.0068435253376544995,0.006429971602756669,0.025216828267179095
0,Fp1-F7,0.11733252848257458,0.022948797697241483,0.007803992611956436,0.045745529375920836
0,F7-T3,0.06188300526557462,0.018042504473156865,0.00991563516818436,0.030229371848105018
0,T3-T5,0.040933856699686945,0.0098737367166546,0.0048025082606074285,0.012077451850171598
0,T5-O1,0.11567676864622256,0.05871678595962151,0.00952215704782103,0.04459945897376502
0,Fz-Cz,0.010266241733971424,0.0022750123555771748,0.00256331182869776,0.006350950133589948
0,Cz-Pz,0.05320390150860588,0.015567504805068064,0.0007872768357156943,0.014418119528205611
0,Fp2-F4,0.006699386715406835,0.0025221430752027725,0.0013769334375186887,0.006717050778185319
0,F4-C4,0.011036231457809683,0.002417610804287553,0.0019363891033670516,0.013790966260576895
0,C4-P4,0.040004184170638654,0.0055660122796246225,0.005524513624066823,0.009318419207612384
0,P4-O2,0.017667157698865663,0.013823907404546391,0.00808023200603517,0.02168529565771898
0,Fp1-F3,0.030550811608553077,0.006539767646580084,0.0017352326709551649,0.014471153314390538
0,F3-C3,0.018648317625993057,0.0043161788057736565,0.0022446211946292186,0.009019574287467334
0,C3-P3,0.008648196029762613,0.0023895633370235913,0.0017829863245633418,0.009362071038883696
0,P3-O1,0.007949187489134237,0.006224505847283453,0.003592151664114111,0.020969186315786897
0,Fp2-F8,0.013461728047352996,0.0158801043577747,0.01537752970197618,0.04120669682470755
0,F8-T4,0.028208438489285118,0.007154691965077078,0.004616460295986599,0.01789872719525477
0,T4-T6,0.02504286833211741,0.004405751433229364,0.0033037974636391746,0.013401997938082572
0,T6-O2,0.04161985485047976,0.009181548260402407,0.006626195260668799,0.02572456637998402
0,Fp1-F7,0.06586067966834762,0.02213820743427963,0.016990080209893326,0.05565750211293481
0,F7-T3,0.05513008786498939,0.030345195857789165,0.006975178706414391,0.023753216979389834
0,T3-T5,0.010731110548404506,0.00620074766563546,0.0021253426141611713,0.009959146701766366
0,T5-O1,0.03370515287040113,0.026471891894508118,0.008140339182000892,0.04337740111685501
0,Fz-Cz,0.0042312423624764495,0.002170606867537872,0.0032203511243016243,0.00700348925357752
0,Cz-Pz,0.02893669894722962,0.004529993194177238,0.002550159419988061,0.00918293894532367
0,Fp2-F4,0.002426730395530662,0.003339684983765928,0.002287150725938141,0.006645625703427027
0,F4-C4,0.00600159926842456,0.0038452519174800347,0.0015549813603562292,0.010932888720542811
0,C4-P4,0.010558302256294574,0.010506787096844168,0.006392945616166751,0.008412526840976577
0,P4-O2,0.018435988906553246,0.012667612037060119,0.005284066439640826,0.025625686088780575
0,Fp1-F3,0.00433062381262873,0.007814862851183635,0.001566876243028154,0.011541449856536951
0,F3-C3,0.0038867169791291937,0.00172344765275283,0.0010109844132670449,0.00894900539214538
0,C3-P3,0.010561714283715367,0.0012078450563656389,0.002706389266990507,0.015362580476773142
0,P3-O1,0.027736875846272855,0.004442723433633029,0.0075013216261749305,0.01956879940596832
0,Fp2-F8,0.03451135270197716,0.009096866007176702,0.017186790712334588,0.03740023279439583
0,F8-T4,0.05165888945109211,0.014022616389736408,0.0039002520845553097,0.022441289850445606
0,T4-T6,0.02378595917502134,0.0066527944885241734,0.004746400666823437,0.007223748789078601
0,T6-O2,0.04172217138801829,0.00935239312052219,0.0069093787695445694,0.02430805821719384
0,Fp1-F7,0.0463734352430853,0.03168246940284313,0.013696609165028108,0.04602372275932315
0,F7-T3,0.03571438108320292,0.012781765077019839,0.004526795536572921,0.02531280434657597
0,T3-T5,0.01859403978873897,0.0032874556779235397,0.0013657792230513904,0.007509495517738444
0,T5-O1,0.05665828663389049,0.024067610613562905,0.019519418755163238,0.03794144986343958
0,Fz-Cz,0.007706654128516776,0.0029941338801026196,0.001971756744986215,0.008596964704095685
0,Cz-Pz,0.03332463492659117,0.0048281876462903444,0.0037400192218935966,0.008886339885202698
0,Fp2-F4,0.01638928863297132,0.0046843616582762935,0.00138484668793192,0.004854008763478136
0,F4-C4,0.0026226624597905594,0.005592489938305021,0.0007092912513906649,0.006137292619457132
0,C4-P4,0.0496862103161278,0.0039058117684458633,0.002068302463880629,0.008612406537469705
0,P4-O2,0.04669002585223371,0.01827989877509823,0.010374336727946886,0.04097523562364093
0,Fp1-F3,0.026607229133966893,0.012398663227719885,0.0037211461151925376,0.015497091950385336
0,F3-C3,0.013789023214515488,0.00746269777022294,0.003092230608264825,0.007813752799129556
0,C3-P3,0.01727267054936988,0.009429014427491333,0.0032849874458230604,0.009158243093757748
0,P3-O1,0.0422955913307766,0.012713205894885716,0.02138017047707072,0.018283206751512817
0,Fp2-F8,0.07377425661294461,0.010815278072779187,0.009616182111353878,0.039944088001322486
0,F8-T4,0.03756466872774057,0.016561333042974302,0.0161284096277866,0.02435729603663663
0,T4-T6,0.002295557356378391,0.012358059168721213,0.009489632195916675,0.008752707825165304
0,T6-O2,0.01981314340821454,0.006306341465286318,0.004694186159052055,0.026241812967379076
0,Fp1-F7,0.292397529883112,0.08753217816384239,0.04653567787201628,0.04557230403415362
0,F7-T3,0.4023960615209815,0.12354616433792177,0.06369300700236105,0.10111247657657974
0,T3-T5,0.016214680727981497,0.0032856343330276106,0.001658873226760621,0.011990033987625583
0,T5-O1,0.007242483809754576,0.01107212731887516,0.005003465117054117,0.04747783412297727
0,Fz-Cz,0.01291557922108836,0.006338149571331289,0.0030888206098579093,0.005774799161301199
0,Cz-Pz,0.016364917393242653,0.008882879401174083,0.0009779952086751997,0.009361095323479977
0,Fp2-F4,0.02712103911504675,0.006346096004424705,0.0016638818066522412,0.0030781509769767855
0,F4-C4,0.006496888403953712,0.005334225538413005,0.0046389354435200335,0.008796063746273028
0,C4-P4,0.023652290865537957,0.0039557830017213705,0.003804773525628601,0.012208601685311538
0,P4-O2,0.031661142233314135,0.010812699447856003,0.006641801222744006,0.022103872600170577
0,Fp1-F3,0.014908761867058988,0.005797895980198612,0.001407515779270117,0.011267835688914322
0,F3-C3,0.01802551489747709,0.005886769919237379,0.0008760669459136176,0.0064325591796259044
0,C3-P3,0.009990381089784662,0.0032253197719932136,0.0030639483153783132,0.008946313795014354
0,P3-O1,0.03568077209589397,0.02681655627115087,0.007374216679309899,0.009117522675379658
0,Fp2-F8,0.07992785848457123,0.017761512926706028,0.00848590441195437,0.036617499624329586
0,F8-T4,0.024715295796196343,0.006498284429351381,0.006704295359204549,0.01935732438696681
0,T4-T6,0.010347406142445852,0.005329245030631492,0.004578423355973683,0.008364761025593467
0,T6-O2,0.010180768839164448,0.012190463567690404,0.007209217088429789,0.016888563196980802
0,Fp1-F7,0.07937140693077718,0.023040222039042338,0.015604549729643731,0.04942845518045514
0,F7-T3,0.05477580122340872,0.026608391664816523,0.006496390308905093,0.0202181377559226
0,T3-T5,0.009337437123484222,0.00843000990988426,0.0019834952064949844,0.007321168855841
0,T5-O1,0.12321138746598197,0.06922143618535133,0.010469808439577104,0.03322996529424785
0,Fz-Cz,0.010239372010123579,0.0022837270643280222,0.001444487986871826,0.00906770495828462
0,Cz-Pz,0.004817772245254329,0.003308283553446375,0.0030239178123774775,0.007341607129620295
0,Fp2-F4,0.016400569424302625,0.002081698351468647,0.0033628141246121617,0.0065339941315511185
0,F4-C4,0.019249691881497707,0.004957073441307396,0.0028282797325995404,0.008745895076860003
0,C4-P4,0.038250075827259714,0.005315463776655834,0.0027502014167081388,0.009070320563766766
0,P4-O2,0.04171546315412836,0.020026041733574168,0.005541981422357666,0.04682067889610821
0,Fp1-F3,0.009189156766682768,0.007716132101051101,0.00575166359252918,0.015182465458697805
0,F3-C3,0.009064713958489843,0.005533901768046395,0.0028736877425535046,0.011719801134858834
0,C3-P3,0.0452268202082236,0.010756513235826834,0.00447778869102767,0.013732897375336006
0,P3-O1,0.07290450843067836,0.012030482891544328,0.015739815185338797,0.02874109170087997
0,Fp2-F8,0.02619360828615248,0.006737754679672654,0.006980970361219948,0.0465211337519492
0,F8-T4,0.02605053017311436,0.01791242686448794,0.007469145519433286,0.01681627712363188
0,T4-T6,0.01636260792333858,0.003851403525576248,0.008822125994117216,0.022641461646140986
0,T6-O2,0.10099414811901226,0.01987233641100655,0.004499673929063664,0.03379954560863093
0,Fp1-F7,0.06108648370570331,0.017135845450902097,0.02182674251671248,0.05728643478559871
0,F7-T3,0.05715349091755503,0.022897942772771608,0.013626807377583643,0.02427547385352656
0,T3-T5,0.01197250904261335,0.00881725516423362,0.0010586284077263321,0.012189430516136666
0,T5-O1,0.11716474935715762,0.018067633796788992,0.01735408943018598,0.045571448746406146
0,Fz-Cz,0.015800380171108682,0.002009927018439367,0.0014095735611654252,0.006589979269762368
0,Cz-Pz,0.01275612384308505,0.008511246212271326,0.0028156163003693873,0.007047249883791125
0,Fp2-F4,0.0015730360782234415,0.0010591278518684794,0.0008773972976658632,0.008986580748292618
0,F4-C4,0.007845578363658925,0.0017574452525165117,0.0006816129330297855,0.007845908342824058
0,C4-P4,0.023140980621089262,0.004111874211606111,0.0011148520716047306,0.007118850954451146
0,P4-O2,0.017445120051413902,0.016226404507242543,0.015805369634679302,0.05270858712714629
0,Fp1-F3,0.07183195312227394,0.036375116566709574,0.016875287764221297,0.02039751209670735
0,F3-C3,0.009269541539966765,0.0035093047260971767,0.0038191614925877403,0.005653385445159296
0,C3-P3,0.003799646641771479,0.002731165749877946,0.006432286691942702,0.009682218585922286
0,P3-O1,0.010770013662093837,0.002155051573816697,0.004887794848794998,0.026058185543401845
0,Fp2-F8,0.023762458201257438,0.032420508612799666,0.018545496677481874,0.05001527044145656
0,F8-T4,0.024876980153068613,0.006873224423340717,0.004237333152709091,0.023681882161935924
0,T4-T6,0.019788160258921172,0.007125033063743436,0.007703639304918084,0.02599725957391282
0,T6-O2,0.06221675097646421,0.027049592194987104,0.0047803243431762225,0.024322838460911534
0,Fp1-F7,0.12352762513735034,0.06616350286491318,0.033485336612232415,0.06272361001479404
0,F7-T3,0.05137433443442705,0.03698709493821053,0.02006516592262831,0.027216098304458865
0,T3-T5,0.022597624336561675,0.008696811765376216,0.0012551985738837007,0.00977312928454019
0,T5-O1,0.05286204375000039,0.03422078205559975,0.02303769310408643,0.03927119795480233
0,Fz-Cz,0.01172161752507163,0.0030884813307217414,0.0032047058718135237,0.008801946659322341
0,Cz-Pz,0.009832990664903427,0.006042103309904261,0.00505492772662718,0.009265567426886154
0,Fp2-F4,0.010820965727880048,0.0014638211040097476,0.0005021630565406806,0.0034481607464407265
0,F4-C4,0.03828343654471028,0.004036990037201073,0.0009248595362265897,0.00787629652390856
0,C4-P4,0.03009186560663547,0.006283828560749708,0.002114889922836411,0.007793845863814725
0,P4-O2,0.02242692685524547,0.009201124995255149,0.011512667974565653,0.030802215493328212
0,Fp1-F3,0.02474558940244594,0.0077640032986067056,0.00197943670807714,0.01183208553471457
0,F3-C3,0.013344888300252971,0.006688374966033335,0.002319239415268813,0.006604017406372277
0,C3-P3,0.033925810252609996,0.013450476866173832,0.008422921932054843,0.008689279709070723
0,P3-O1,0.05022252399420835,0.0034626868788928634,0.010223654143074733,0.008971043393199329
0,Fp2-F8,0.05440152320851256,0.016515836615476773,0.011215834112449634,0.03706331959005544
0,F8-T4,0.009495796796005086,0.012663226108878487,0.004639577645518162,0.014205582946201365
0,T4-T6,0.01187112932787855,0.00681475425187169,0.0038151699111209133,0.022360575893473806
0,T6-O2,0.012426618330807491,0.014302614505777137,0.006892266179300043,0.017375178668612736
0,Fp1-F7,0.07647873374821178,0.017861756063653915,0.023554592590790572,0.06585472887632954
0,F7-T3,0.03354959843978279,0.005477886786618272,0.003656535582142287,0.01549536667772022
0,T3-T5,0.05077794116366923,0.004776087256046107,0.002079456660106787,0.006217500638234152
0,T5-O1,0.04174194470434773,0.0315642711415646,0.020491325394222864,0.04363071729784995
0,Fz-Cz,0.009231209036679941,0.002920209744786711,0.0008955554835202446,0.005177493377726055
0,Cz-Pz,0.015393327230265947,0.009130295348613938,0.002732069624751294,0.007372902897726236
0,Fp2-F4,0.0023153948591090995,0.00536733420373352,0.0031831863060851726,0.007595776005626165
0,F4-C4,0.010988832186763761,0.004772038800934036,0.0014270000131811522,0.006659501045991714
0,C4-P4,0.008819788078678954,0.011535365894400922,0.0018222394286123707,0.011578685206176572
0,P4-O2,0.03351389092731282,0.02042115218973709,0.009824369339940388,0.03377485051867856
0,Fp1-F3,0.038276493060226804,0.012910675036661197,0.002606117443640976,0.008103944472527245
0,F3-C3,0.03001972831061913,0.006275286571903341,0.0023352218813742338,0.00872942636486424
0,C3-P3,0.005986265456447299,0.012701628693729969,0.00369896661738214,0.006592941989199984
0,P3-O1,0.009254142696740037,0.006549403444302,0.006557631116062989,0.015651275606744012
0,Fp2-F8,0.030431371886400424,0.012997996021946592,0.011451553356893115,0.03724527615553229
0,F8-T4,0.01545479232775639,0.01170973210724848,0.0067390931537910865,0.01997933463030502
0,T4-T6,0.03350426634078156,0.004076497842849188,0.000774014645587228,0.012462477444209983
0,T6-O2,0.014573072102813674,0.004875678738980952,0.006215189116518865,0.01898788024709159
0,Fp1-F7,0.038488854322662816,0.028682008868870068,0.010782618546798198,0.052810532001309904
0,F7-T3,0.04461543061231214,0.012442200975704663,0.010970689297235419,0.03777647448422374
0,T3-T5,0.027115291703929414,0.004556650370533992,0.006484458814245991,0.013860114899191483
0,T5-O1,0.042389985615902605,0.010523346352788222,0.0071597102786965326,0.038147557093172746
0,Fz-Cz,0.0024357560183445046,0.002122400810687189,0.0027408674126523456,0.005590073888229644
0,Cz-Pz,0.005679152261616169,0.001355206312370134,0.002850438563931374,0.006463720785664856
0,Fp2-F4,0.015285137029554108,0.003678390946347171,0.0014090054740406041,0.006209648088053275
0,F4-C4,0.05615878570601806,0.007258107174089264,0.003766289019834226,0.013592161700652155
0,C4-P4,0.02058367714576351,0.007004935140331021,0.00504251558496751,0.012389144456223845
0,P4-O2,0.09375129980693167,0.01353598294184919,0.0033645317980365175,0.02809612985478927
0,Fp1-F3,0.019868460704840746,0.006097333160821958,0.006136666610714463,0.01279029053359372
0,F3-C3,0.010844431958146687,0.005639852104147308,0.0017560758273220348,0.008395472897393091
0,C3-P3,0.038497732450143186,0.014902808278582204,0.006111080814222366,0.01120384890417185
0,P3-O1,0.04663123674319679,0.01240283291881843,0.0025008380733298812,0.011076378753496
0,Fp2-F8,0.03705372222044131,0.008276805092357606,0.01406977748419672,0.04362507781050246
0,F8-T4,0.029264109998549316,0.013265650350262961,0.0039850361205189455,0.01784521592043663
0,T4-T6,0.021776134122980347,0.011152213079123743,0.0023772213414901345,0.01467563707824716
0,T6-O2,0.014526524216413688,0.015443534818481285,0.007992168078232852,0.021343768657557587
0,Fp1-F7,0.052200484548548726,0.042488392733998966,0.01819825226163268,0.06594274417780549
0,F7-T3,0.054755478478100555,0.029318698789416727,0.009345360034656169,0.01585863408291676
0,T3-T5,0.019660241857994816,0.005535115518083982,0.005694028792283399,0.010695260947432388
0,T5-O1,0.05010931854596831,0.05367474387469734,0.024203653472828282,0.05179699597741784
0,Fz-Cz,0.022535130147186434,0.003908706973065456,0.002979688645421771,0.005515848232766639
0,Cz-Pz,0.010242881044057302,0.005756678374916301,0.002404659777887316,0.008795312750035441
0,Fp2-F4,0.005729168467022351,0.006681758220760706,0.00566196338186791,0.006441428356868712
0,F4-C4,0.037373569192352185,0.008064445305051142,0.004324246333699155,0.011857238225712387
0,C4-P4,0.07153061100987791,0.016542776015377528,0.0017957351377190654,0.008548674459146949
0,P4-O2,0.04402874107520809,0.02445027924485699,0.01587445736109172,0.039004040944237546
0,Fp1-F3,0.012965462570965508,0.011642794843520595,0.011107605648146234,0.01853226846237868
0,F3-C3,0.00484579963307739,0.004539120672529414,0.003574560487938821,0.011096421570546796
0,C3-P3,0.020241265446530172,0.0036798418813683807,0.0035506509750221804,0.009090400908809325
0,P3-O1,0.04792043411507213,0.009866276984291239,0.007529577531242901,0.01095206541149217
0,Fp2-F8,0.030521186185565728,0.02449425478745374,0.018420218172680122,0.04673057939299785
0,F8-T4,0.013133760259198572,0.008064305641453093,0.007481720674446676,0.021548191750048178
0,T4-T6,0.021469885976798646,0.008514308792995345,0.0021916809185745247,0.013791626618293149
0,T6-O2,0.011576847158800684,0.012379805205285806,0.006453069479228205,0.03092382165233118
0,Fp1-F7,0.03689985147085495,0.022503174043194553,0.025641816143370202,0.0662739569456367
0,F7-T3,0.037323184739892684,0.01908700534937592,0.00651206699602842,0.019951219285716977
0,T3-T5,0.00485501141614672,0.005451925906341754,0.0024023039125497083,0.01249848238821414
0,T5-O1,0.06326754676460637,0.018879437001087004,0.006415648434454416,0.03510802490652441
0,Fz-Cz,0.007313359234358353,0.004136458461744312,0.0019625011694177174,0.004366071920973248
0,Cz-Pz,0.026533154341374297,0.004392535505087182,0.0013259449730227443,0.005412295723865429
0,Fp2-F4,0.0029338440467370904,0.002047487619442881,0.0015095583334496533,0.007717341099478801
0,F4-C4,0.002967793126939599,0.0028305521951991876,0.003069775966374868,0.009482639795067808
